danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.769,0.323,3,-12.887,0,0.0524,0.678,0,0.116,0.574,94.977,audio_features,3UWkbO4emEOu9YUeOGq3vU,spotify:track:3UWkbO4emEOu9YUeOGq3vU,https://api.spotify.com/v1/tracks/3UWkbO4emEOu9YUeOGq3vU,https://api.spotify.com/v1/audio-analysis/3UWkbO4emEOu9YUeOGq3vU,169500,4
0.612,0.536,10,-6.537,0,0.157,0.697,0,0.131,0.603,132.251,audio_features,3cuW0sgJND4ZkdN1m7m7Gg,spotify:track:3cuW0sgJND4ZkdN1m7m7Gg,https://api.spotify.com/v1/tracks/3cuW0sgJND4ZkdN1m7m7Gg,https://api.spotify.com/v1/audio-analysis/3cuW0sgJND4ZkdN1m7m7Gg,184636,4
0.776,0.513,5,-6.757,1,0.0872,0.392,0,0.0642,0.813,153.934,audio_features,1XcXhu1X0xBFMDFyq0b7Ue,spotify:track:1XcXhu1X0xBFMDFyq0b7Ue,https://api.spotify.com/v1/tracks/1XcXhu1X0xBFMDFyq0b7Ue,https://api.spotify.com/v1/audio-analysis/1XcXhu1X0xBFMDFyq0b7Ue,158571,4
0.709,0.713,7,-5.464,0,0.0936,0.0757,0,0.139,0.227,139.966,audio_features,52TjUfqxgK2k4vfcyHXnp2,spotify:track:52TjUfqxgK2k4vfcyHXnp2,https://api.spotify.com/v1/tracks/52TjUfqxgK2k4vfcyHXnp2,https://api.spotify.com/v1/audio-analysis/52TjUfqxgK2k4vfcyHXnp2,180576,4
0.584,0.42,8,-7.827,1,0.0322,0.236,0,0.119,0.283,90.051,audio_features,39bs2V8huzcmWoeSlHKZeP,spotify:track:39bs2V8huzcmWoeSlHKZeP,https://api.spotify.com/v1/tracks/39bs2V8huzcmWoeSlHKZeP,https://api.spotify.com/v1/audio-analysis/39bs2V8huzcmWoeSlHKZeP,170667,4
0.852,0.384,1,-8.493,1,0.0602,0.0671,0,0.0852,0.477,98.517,audio_features,5CJEiMaVvY14SaO0Gwv0DI,spotify:track:5CJEiMaVvY14SaO0Gwv0DI,https://api.spotify.com/v1/tracks/5CJEiMaVvY14SaO0Gwv0DI,https://api.spotify.com/v1/audio-analysis/5CJEiMaVvY14SaO0Gwv0DI,169786,4
0.782,0.495,4,-7.462,0,0.0424,0.498,0,0.116,0.601,130.956,audio_features,3EwBNn0TfjcLYCnSZBzdTY,spotify:track:3EwBNn0TfjcLYCnSZBzdTY,https://api.spotify.com/v1/tracks/3EwBNn0TfjcLYCnSZBzdTY,https://api.spotify.com/v1/audio-analysis/3EwBNn0TfjcLYCnSZBzdTY,150263,4
0.774,0.428,8,-7.764,1,0.464,0.123,0,0.13,0.657,95.591,audio_features,25a3Gvn8ZrPNxVIP6Y0hWJ,spotify:track:25a3Gvn8ZrPNxVIP6Y0hWJ,https://api.spotify.com/v1/tracks/25a3Gvn8ZrPNxVIP6Y0hWJ,https://api.spotify.com/v1/audio-analysis/25a3Gvn8ZrPNxVIP6Y0hWJ,160216,4
0.666,0.628,8,-5.613,1,0.0623,0.144,0,0.189,0.767,82.992,audio_features,4Rh4UxgPaRTaFfKumWtUbM,spotify:track:4Rh4UxgPaRTaFfKumWtUbM,https://api.spotify.com/v1/tracks/4Rh4UxgPaRTaFfKumWtUbM,https://api.spotify.com/v1/audio-analysis/4Rh4UxgPaRTaFfKumWtUbM,186468,4
0.533,0.694,4,-5.634,0,0.0413,0.0197,0,0.159,0.292,80.016,audio_features,0EFuHbkuin3pM6byX7VlGI,spotify:track:0EFuHbkuin3pM6byX7VlGI,https://api.spotify.com/v1/tracks/0EFuHbkuin3pM6byX7VlGI,https://api.spotify.com/v1/audio-analysis/0EFuHbkuin3pM6byX7VlGI,188986,4
0.627,0.589,5,-5.75,0,0.0398,0.418,0,0.704,0.36,119.889,audio_features,44Cqn7kPJ7ZdTIrgG7EFqE,spotify:track:44Cqn7kPJ7ZdTIrgG7EFqE,https://api.spotify.com/v1/tracks/44Cqn7kPJ7ZdTIrgG7EFqE,https://api.spotify.com/v1/audio-analysis/44Cqn7kPJ7ZdTIrgG7EFqE,198359,4
0.669,0.762,2,-4.307,0,0.0398,0.453,0,0.162,0.582,102.005,audio_features,0ojtOskzapucZWX767nQrc,spotify:track:0ojtOskzapucZWX767nQrc,https://api.spotify.com/v1/tracks/0ojtOskzapucZWX767nQrc,https://api.spotify.com/v1/audio-analysis/0ojtOskzapucZWX767nQrc,224224,4
0.576,0.436,8,-4.121,0,0.0325,0.783,0,0.109,0.466,119.966,audio_features,0zt87wSDoh8wb8d1YcbYol,spotify:track:0zt87wSDoh8wb8d1YcbYol,https://api.spotify.com/v1/tracks/0zt87wSDoh8wb8d1YcbYol,https://api.spotify.com/v1/audio-analysis/0zt87wSDoh8wb8d1YcbYol,171721,4
0.53,0.454,9,-7.455,0,0.0423,0.679,0,0.402,0.529,160.059,audio_features,6pC5YKKnw2PWV26uUf29si,spotify:track:6pC5YKKnw2PWV26uUf29si,https://api.spotify.com/v1/tracks/6pC5YKKnw2PWV26uUf29si,https://api.spotify.com/v1/audio-analysis/6pC5YKKnw2PWV26uUf29si,220333,4
0.699,0.79,4,-4.091,0,0.0445,0.116,0.0549,0.138,0.243,93.971,audio_features,2CnscesDhDpF7LpURtgBEv,spotify:track:2CnscesDhDpF7LpURtgBEv,https://api.spotify.com/v1/tracks/2CnscesDhDpF7LpURtgBEv,https://api.spotify.com/v1/audio-analysis/2CnscesDhDpF7LpURtgBEv,209307,4
0.801,0.339,0,-9.684,0,0.281,0.229,0,0.177,0.642,165.977,audio_features,5sHecmVKk5pCXO1JApAkt7,spotify:track:5sHecmVKk5pCXO1JApAkt7,https://api.spotify.com/v1/tracks/5sHecmVKk5pCXO1JApAkt7,https://api.spotify.com/v1/audio-analysis/5sHecmVKk5pCXO1JApAkt7,201480,4
0.654,0.542,3,-7.165,1,0.104,0.367,2.39e-05,0.169,0.374,119.8,audio_features,7gvmEW0eTLIa6pvOw2bJ2O,spotify:track:7gvmEW0eTLIa6pvOw2bJ2O,https://api.spotify.com/v1/tracks/7gvmEW0eTLIa6pvOw2bJ2O,https://api.spotify.com/v1/audio-analysis/7gvmEW0eTLIa6pvOw2bJ2O,203960,4
0.466,0.737,4,-6.52,0,0.362,0.0232,6.79e-05,0.204,0.45,94.589,audio_features,1MwhMHMP9gu2pGRNeJ2u0u,spotify:track:1MwhMHMP9gu2pGRNeJ2u0u,https://api.spotify.com/v1/tracks/1MwhMHMP9gu2pGRNeJ2u0u,https://api.spotify.com/v1/audio-analysis/1MwhMHMP9gu2pGRNeJ2u0u,201720,4
0.648,0.727,0,-3.791,1,0.142,0.229,0,0.17,0.689,160.024,audio_features,6ZahaGPhyiXTi1pLEtGM6e,spotify:track:6ZahaGPhyiXTi1pLEtGM6e,https://api.spotify.com/v1/tracks/6ZahaGPhyiXTi1pLEtGM6e,https://api.spotify.com/v1/audio-analysis/6ZahaGPhyiXTi1pLEtGM6e,175067,4
0.743,0.523,7,-10.288,1,0.0867,0.128,0.000124,0.135,0.316,92.006,audio_features,45iMwUi9OBJlEIsTJ4AStR,spotify:track:45iMwUi9OBJlEIsTJ4AStR,https://api.spotify.com/v1/tracks/45iMwUi9OBJlEIsTJ4AStR,https://api.spotify.com/v1/audio-analysis/45iMwUi9OBJlEIsTJ4AStR,192293,4
0.843,0.797,11,-4.597,0,0.0419,0.202,0.000117,0.0822,0.613,109.973,audio_features,4PMLEEYw4mblYsPlDSHKyu,spotify:track:4PMLEEYw4mblYsPlDSHKyu,https://api.spotify.com/v1/tracks/4PMLEEYw4mblYsPlDSHKyu,https://api.spotify.com/v1/audio-analysis/4PMLEEYw4mblYsPlDSHKyu,172800,4
0.752,0.698,11,-6.53,1,0.306,0.52,0,0.211,0.347,132.058,audio_features,0g21KZ1XJuhwexWPLpuEt1,spotify:track:0g21KZ1XJuhwexWPLpuEt1,https://api.spotify.com/v1/tracks/0g21KZ1XJuhwexWPLpuEt1,https://api.spotify.com/v1/audio-analysis/0g21KZ1XJuhwexWPLpuEt1,159453,4
0.563,0.784,0,-5.875,1,0.0402,0.0173,0,0.467,0.424,93.992,audio_features,6Ph8QwsRfZunN5e1GGBIqa,spotify:track:6Ph8QwsRfZunN5e1GGBIqa,https://api.spotify.com/v1/tracks/6Ph8QwsRfZunN5e1GGBIqa,https://api.spotify.com/v1/audio-analysis/6Ph8QwsRfZunN5e1GGBIqa,145147,4
0.792,0.576,1,-7.046,1,0.132,0.0597,0,0.186,0.52,130.135,audio_features,3BIIJgBJJ7NhhCv4MI6n7w,spotify:track:3BIIJgBJJ7NhhCv4MI6n7w,https://api.spotify.com/v1/tracks/3BIIJgBJJ7NhhCv4MI6n7w,https://api.spotify.com/v1/audio-analysis/3BIIJgBJJ7NhhCv4MI6n7w,164313,4
0.458,0.378,2,-11.354,0,0.15,0.416,0.0919,0.0966,0.037,168.232,audio_features,3IsOr4fNjL24DtkNIBqjKz,spotify:track:3IsOr4fNjL24DtkNIBqjKz,https://api.spotify.com/v1/tracks/3IsOr4fNjL24DtkNIBqjKz,https://api.spotify.com/v1/audio-analysis/3IsOr4fNjL24DtkNIBqjKz,176804,3
0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,audio_features,4apZVURUvTrT9S51LBuXON,spotify:track:4apZVURUvTrT9S51LBuXON,https://api.spotify.com/v1/tracks/4apZVURUvTrT9S51LBuXON,https://api.spotify.com/v1/audio-analysis/4apZVURUvTrT9S51LBuXON,202103,4
0.448,0.72,7,-3.954,1,0.0332,0.0427,0.000292,0.614,0.361,157.919,audio_features,3AkdSFo7quCZ781KCqNK0T,spotify:track:3AkdSFo7quCZ781KCqNK0T,https://api.spotify.com/v1/tracks/3AkdSFo7quCZ781KCqNK0T,https://api.spotify.com/v1/audio-analysis/3AkdSFo7quCZ781KCqNK0T,195000,3
0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,audio_features,1DMEzmAoQIikcL52psptQL,spotify:track:1DMEzmAoQIikcL52psptQL,https://api.spotify.com/v1/tracks/1DMEzmAoQIikcL52psptQL,https://api.spotify.com/v1/audio-analysis/1DMEzmAoQIikcL52psptQL,179423,4
0.484,0.632,5,-6.917,1,0.0976,0.695,0.0243,0.209,0.0736,126.384,audio_features,5jSBnH9NyaNP5zdSB3pwgu,spotify:track:5jSBnH9NyaNP5zdSB3pwgu,https://api.spotify.com/v1/tracks/5jSBnH9NyaNP5zdSB3pwgu,https://api.spotify.com/v1/audio-analysis/5jSBnH9NyaNP5zdSB3pwgu,214558,3
0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,audio_features,1VGzxJnVQND7Cg5H5wGj14,spotify:track:1VGzxJnVQND7Cg5H5wGj14,https://api.spotify.com/v1/tracks/1VGzxJnVQND7Cg5H5wGj14,https://api.spotify.com/v1/audio-analysis/1VGzxJnVQND7Cg5H5wGj14,174358,4
0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,audio_features,0rKtyWc8bvkriBthvHKY8d,spotify:track:0rKtyWc8bvkriBthvHKY8d,https://api.spotify.com/v1/tracks/0rKtyWc8bvkriBthvHKY8d,https://api.spotify.com/v1/audio-analysis/0rKtyWc8bvkriBthvHKY8d,209274,4
0.717,0.668,6,-4.845,0,0.0693,0.0201,0,0.371,0.936,80.02,audio_features,5TZKRS50iNgHQ103qgDfZZ,spotify:track:5TZKRS50iNgHQ103qgDfZZ,https://api.spotify.com/v1/tracks/5TZKRS50iNgHQ103qgDfZZ,https://api.spotify.com/v1/audio-analysis/5TZKRS50iNgHQ103qgDfZZ,200493,4
0.654,0.565,4,-8.741,0,0.196,0.345,0,0.157,0.207,140.079,audio_features,4WmS1ZuledEAlrpJv1E22s,spotify:track:4WmS1ZuledEAlrpJv1E22s,https://api.spotify.com/v1/tracks/4WmS1ZuledEAlrpJv1E22s,https://api.spotify.com/v1/audio-analysis/4WmS1ZuledEAlrpJv1E22s,215880,4
0.787,0.411,1,-6.632,0,0.109,0.0837,0,0.0577,0.44,179.95,audio_features,0RLH6tOOpnxqSgLu2PbEoY,spotify:track:0RLH6tOOpnxqSgLu2PbEoY,https://api.spotify.com/v1/tracks/0RLH6tOOpnxqSgLu2PbEoY,https://api.spotify.com/v1/audio-analysis/0RLH6tOOpnxqSgLu2PbEoY,183973,4
0.553,0.636,6,-4.38,1,0.152,0.189,0,0.0779,0.53,81.969,audio_features,52681Ivj8kgCi90Lu8B9fl,spotify:track:52681Ivj8kgCi90Lu8B9fl,https://api.spotify.com/v1/tracks/52681Ivj8kgCi90Lu8B9fl,https://api.spotify.com/v1/audio-analysis/52681Ivj8kgCi90Lu8B9fl,197453,4
0.731,0.588,3,-5.217,1,0.0749,0.334,0,0.278,0.449,80.019,audio_features,7cWyFwAaxdK2HSRuiRkMjy,spotify:track:7cWyFwAaxdK2HSRuiRkMjy,https://api.spotify.com/v1/tracks/7cWyFwAaxdK2HSRuiRkMjy,https://api.spotify.com/v1/audio-analysis/7cWyFwAaxdK2HSRuiRkMjy,235720,4
0.581,0.584,2,-4.928,1,0.284,0.0805,0,0.366,0.756,179.954,audio_features,7kTlHVCARylJAqm40yVoWE,spotify:track:7kTlHVCARylJAqm40yVoWE,https://api.spotify.com/v1/tracks/7kTlHVCARylJAqm40yVoWE,https://api.spotify.com/v1/audio-analysis/7kTlHVCARylJAqm40yVoWE,206046,4
0.729,0.571,10,-7.047,1,0.0551,0.39,0,0.111,0.687,93.125,audio_features,3a1Zmq0P1E6W80x8EOcVNP,spotify:track:3a1Zmq0P1E6W80x8EOcVNP,https://api.spotify.com/v1/tracks/3a1Zmq0P1E6W80x8EOcVNP,https://api.spotify.com/v1/audio-analysis/3a1Zmq0P1E6W80x8EOcVNP,178133,4
0.598,0.73,4,-7.871,1,0.0423,0.087,0.00268,0.186,0.264,130.039,audio_features,6SL7KzIA96f0HiKjuv7tED,spotify:track:6SL7KzIA96f0HiKjuv7tED,https://api.spotify.com/v1/tracks/6SL7KzIA96f0HiKjuv7tED,https://api.spotify.com/v1/audio-analysis/6SL7KzIA96f0HiKjuv7tED,226000,4
0.822,0.834,6,-2.879,0,0.0663,0.0358,0,0.0461,0.77,115.006,audio_features,73681b7Hc0THHGZrSzl75y,spotify:track:73681b7Hc0THHGZrSzl75y,https://api.spotify.com/v1/tracks/73681b7Hc0THHGZrSzl75y,https://api.spotify.com/v1/audio-analysis/73681b7Hc0THHGZrSzl75y,212013,4
0.73,0.494,10,-6.402,1,0.0565,0.57,0,0.158,0.561,86.732,audio_features,4RtexJZ1OyRkDNlqVUt8Zt,spotify:track:4RtexJZ1OyRkDNlqVUt8Zt,https://api.spotify.com/v1/tracks/4RtexJZ1OyRkDNlqVUt8Zt,https://api.spotify.com/v1/audio-analysis/4RtexJZ1OyRkDNlqVUt8Zt,247293,4
0.66,0.357,10,-8.55,0,0.0594,0.267,0,0.0857,0.518,119.835,audio_features,2awExtNBABpwOFC78XViJd,spotify:track:2awExtNBABpwOFC78XViJd,https://api.spotify.com/v1/tracks/2awExtNBABpwOFC78XViJd,https://api.spotify.com/v1/audio-analysis/2awExtNBABpwOFC78XViJd,188387,4
0.637,0.478,11,-5.783,0,0.03,0.101,0,0.103,0.201,99.989,audio_features,0fNLObXT9pvc3VED0oAevd,spotify:track:0fNLObXT9pvc3VED0oAevd,https://api.spotify.com/v1/tracks/0fNLObXT9pvc3VED0oAevd,https://api.spotify.com/v1/audio-analysis/0fNLObXT9pvc3VED0oAevd,218827,3
0.562,0.329,3,-8.556,0,0.162,0.502,0,0.562,0.502,148.524,audio_features,24zaoEGmRjgA0zt47uLgRF,spotify:track:24zaoEGmRjgA0zt47uLgRF,https://api.spotify.com/v1/tracks/24zaoEGmRjgA0zt47uLgRF,https://api.spotify.com/v1/audio-analysis/24zaoEGmRjgA0zt47uLgRF,179213,4
0.55,0.591,1,-6.833,1,0.0377,0.00692,0,0.11,0.308,78.68,audio_features,0GQqQ7dA7B4mcEktSZaOUp,spotify:track:0GQqQ7dA7B4mcEktSZaOUp,https://api.spotify.com/v1/tracks/0GQqQ7dA7B4mcEktSZaOUp,https://api.spotify.com/v1/audio-analysis/0GQqQ7dA7B4mcEktSZaOUp,193189,4
0.441,0.202,7,-12.499,1,0.0381,0.732,2.6e-05,0.126,0.269,77.971,audio_features,1aEsTgCsv8nOjEgyEoRCpS,spotify:track:1aEsTgCsv8nOjEgyEoRCpS,https://api.spotify.com/v1/tracks/1aEsTgCsv8nOjEgyEoRCpS,https://api.spotify.com/v1/audio-analysis/1aEsTgCsv8nOjEgyEoRCpS,174587,4
0.787,0.585,4,-5.384,1,0.0474,0.0319,0,0.109,0.591,113.991,audio_features,4h7CVH9xtHoYSlEV5Dpamk,spotify:track:4h7CVH9xtHoYSlEV5Dpamk,https://api.spotify.com/v1/tracks/4h7CVH9xtHoYSlEV5Dpamk,https://api.spotify.com/v1/audio-analysis/4h7CVH9xtHoYSlEV5Dpamk,150015,4
0.572,0.355,6,-7.499,1,0.0449,0.685,0.000357,0.169,0.39,138.552,audio_features,1IQrWMzaUT0mwjP64lfQvR,spotify:track:1IQrWMzaUT0mwjP64lfQvR,https://api.spotify.com/v1/tracks/1IQrWMzaUT0mwjP64lfQvR,https://api.spotify.com/v1/audio-analysis/1IQrWMzaUT0mwjP64lfQvR,264867,4
0.778,0.313,4,-9.288,1,0.421,0.301,0,0.667,0.707,68.936,audio_features,2b2LUjMx9LKwIARJf93Rbd,spotify:track:2b2LUjMx9LKwIARJf93Rbd,https://api.spotify.com/v1/tracks/2b2LUjMx9LKwIARJf93Rbd,https://api.spotify.com/v1/audio-analysis/2b2LUjMx9LKwIARJf93Rbd,174520,4
0.61,0.809,1,-4.475,0,0.0353,0.00659,8.08e-05,0.378,0.626,87.996,audio_features,3HIagBr0LvR3Ph7MCM4JnM,spotify:track:3HIagBr0LvR3Ph7MCM4JnM,https://api.spotify.com/v1/tracks/3HIagBr0LvR3Ph7MCM4JnM,https://api.spotify.com/v1/audio-analysis/3HIagBr0LvR3Ph7MCM4JnM,164027,4
0.742,0.568,5,-5.624,0,0.0305,0.00382,0.000105,0.11,0.638,124.01,audio_features,5AgeuhYAvIvAAvhU35s1Ty,spotify:track:5AgeuhYAvIvAAvhU35s1Ty,https://api.spotify.com/v1/tracks/5AgeuhYAvIvAAvhU35s1Ty,https://api.spotify.com/v1/audio-analysis/5AgeuhYAvIvAAvhU35s1Ty,221440,4
0.729,0.683,2,-5.508,1,0.0351,0.0251,0.000836,0.084,0.507,103.024,audio_features,0lv7WOlLxmlGN1EJSfEWKM,spotify:track:0lv7WOlLxmlGN1EJSfEWKM,https://api.spotify.com/v1/tracks/0lv7WOlLxmlGN1EJSfEWKM,https://api.spotify.com/v1/audio-analysis/0lv7WOlLxmlGN1EJSfEWKM,228413,4
0.637,0.661,5,-5.217,0,0.05,0.527,0,0.18,0.694,151.148,audio_features,4GGSmoTmc5LClrowB4SmEw,spotify:track:4GGSmoTmc5LClrowB4SmEw,https://api.spotify.com/v1/tracks/4GGSmoTmc5LClrowB4SmEw,https://api.spotify.com/v1/audio-analysis/4GGSmoTmc5LClrowB4SmEw,162034,4
0.817,0.578,11,-7.579,0,0.0824,0.224,0.00103,0.251,0.851,143.982,audio_features,60cYr5uuMoxvyuIx45rGEW,spotify:track:60cYr5uuMoxvyuIx45rGEW,https://api.spotify.com/v1/tracks/60cYr5uuMoxvyuIx45rGEW,https://api.spotify.com/v1/audio-analysis/60cYr5uuMoxvyuIx45rGEW,181705,4
0.49,0.653,11,-5.268,0,0.0353,0.653,2.72e-06,0.122,0.489,74.983,audio_features,3i02AzQozt6QJn9QaNpQQw,spotify:track:3i02AzQozt6QJn9QaNpQQw,https://api.spotify.com/v1/tracks/3i02AzQozt6QJn9QaNpQQw,https://api.spotify.com/v1/audio-analysis/3i02AzQozt6QJn9QaNpQQw,188605,4
0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894,audio_features,0WHi11uzahqpEtPGYCW6oQ,spotify:track:0WHi11uzahqpEtPGYCW6oQ,https://api.spotify.com/v1/tracks/0WHi11uzahqpEtPGYCW6oQ,https://api.spotify.com/v1/audio-analysis/0WHi11uzahqpEtPGYCW6oQ,185123,4
0.654,0.579,10,-5.561,0,0.0728,0.701,0,0.305,0.854,173.094,audio_features,2yQbzfcs28JrjKqxqAboEg,spotify:track:2yQbzfcs28JrjKqxqAboEg,https://api.spotify.com/v1/tracks/2yQbzfcs28JrjKqxqAboEg,https://api.spotify.com/v1/audio-analysis/2yQbzfcs28JrjKqxqAboEg,181125,4
0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,audio_features,4IhKLu7Vk3j2TLmnFPl6To,spotify:track:4IhKLu7Vk3j2TLmnFPl6To,https://api.spotify.com/v1/tracks/4IhKLu7Vk3j2TLmnFPl6To,https://api.spotify.com/v1/audio-analysis/4IhKLu7Vk3j2TLmnFPl6To,218893,4
0.649,0.548,1,-5.692,0,0.0318,0.733,0,0.136,0.506,150.036,audio_features,2uaiyLKnYvazyfR0Ky3Kbk,spotify:track:2uaiyLKnYvazyfR0Ky3Kbk,https://api.spotify.com/v1/tracks/2uaiyLKnYvazyfR0Ky3Kbk,https://api.spotify.com/v1/audio-analysis/2uaiyLKnYvazyfR0Ky3Kbk,169181,4
0.758,0.718,4,-6.13,0,0.0385,0.00546,0.00107,0.0781,0.127,115.041,audio_features,3CWuU5kIw8zsWJTcgreUwl,spotify:track:3CWuU5kIw8zsWJTcgreUwl,https://api.spotify.com/v1/tracks/3CWuU5kIw8zsWJTcgreUwl,https://api.spotify.com/v1/audio-analysis/3CWuU5kIw8zsWJTcgreUwl,233726,4
0.675,0.531,6,-6.941,0,0.0513,0.121,0,0.197,0.17,129.965,audio_features,27rABo3vAhwpnnqmTO9fMM,spotify:track:27rABo3vAhwpnnqmTO9fMM,https://api.spotify.com/v1/tracks/27rABo3vAhwpnnqmTO9fMM,https://api.spotify.com/v1/audio-analysis/27rABo3vAhwpnnqmTO9fMM,217743,4
0.637,0.642,7,-4.422,1,0.0639,0.00154,3.15e-06,0.0826,0.677,165.982,audio_features,7FeWgVGGphXuSUu5wNeAcJ,spotify:track:7FeWgVGGphXuSUu5wNeAcJ,https://api.spotify.com/v1/tracks/7FeWgVGGphXuSUu5wNeAcJ,https://api.spotify.com/v1/audio-analysis/7FeWgVGGphXuSUu5wNeAcJ,194323,4
0.735,0.689,7,-5.41,0,0.0513,0.00381,0.00146,0.409,0.71,116.94,audio_features,5bPsRW5aoUmqgsR8jadWnc,spotify:track:5bPsRW5aoUmqgsR8jadWnc,https://api.spotify.com/v1/tracks/5bPsRW5aoUmqgsR8jadWnc,https://api.spotify.com/v1/audio-analysis/5bPsRW5aoUmqgsR8jadWnc,156168,4
0.625,0.422,2,-5.727,1,0.0803,0.0605,0,0.114,0.369,110.036,audio_features,1VQOeaOFnSH1ztrTUX3Hxa,spotify:track:1VQOeaOFnSH1ztrTUX3Hxa,https://api.spotify.com/v1/tracks/1VQOeaOFnSH1ztrTUX3Hxa,https://api.spotify.com/v1/audio-analysis/1VQOeaOFnSH1ztrTUX3Hxa,198779,4
0.651,0.628,1,-5.811,1,0.0959,0.173,0,0.0591,0.513,150.014,audio_features,6dpaekNzHZDhwd9QDayrbB,spotify:track:6dpaekNzHZDhwd9QDayrbB,https://api.spotify.com/v1/tracks/6dpaekNzHZDhwd9QDayrbB,https://api.spotify.com/v1/audio-analysis/6dpaekNzHZDhwd9QDayrbB,169369,4
0.769,0.719,4,-6.123,1,0.126,0.00387,0.00181,0.294,0.423,99.869,audio_features,4juSCLATD6AUzP02gCxZo0,spotify:track:4juSCLATD6AUzP02gCxZo0,https://api.spotify.com/v1/tracks/4juSCLATD6AUzP02gCxZo0,https://api.spotify.com/v1/audio-analysis/4juSCLATD6AUzP02gCxZo0,181033,4
0.544,0.758,10,-4.839,1,0.118,0.255,6.5e-05,0.35,0.306,150.041,audio_features,5DCaAsjQRLYvvdFUzaYnAz,spotify:track:5DCaAsjQRLYvvdFUzaYnAz,https://api.spotify.com/v1/tracks/5DCaAsjQRLYvvdFUzaYnAz,https://api.spotify.com/v1/audio-analysis/5DCaAsjQRLYvvdFUzaYnAz,184320,4
0.654,0.235,2,-11.292,0,0.159,0.819,0,0.0891,0.061,88.903,audio_features,4jnO4ztskhv3YkqgFnewtD,spotify:track:4jnO4ztskhv3YkqgFnewtD,https://api.spotify.com/v1/tracks/4jnO4ztskhv3YkqgFnewtD,https://api.spotify.com/v1/audio-analysis/4jnO4ztskhv3YkqgFnewtD,240000,4
0.62,0.288,4,-9.431,1,0.123,0.801,0,0.37,0.691,100.385,audio_features,3Uu6pcfL9xsdfsKRx3DXRf,spotify:track:3Uu6pcfL9xsdfsKRx3DXRf,https://api.spotify.com/v1/tracks/3Uu6pcfL9xsdfsKRx3DXRf,https://api.spotify.com/v1/audio-analysis/3Uu6pcfL9xsdfsKRx3DXRf,184695,4
0.513,0.676,2,-5.337,1,0.0307,0.226,0.00102,0.217,0.221,78.496,audio_features,6Jqk2PWC70GEBNmXwmTGHp,spotify:track:6Jqk2PWC70GEBNmXwmTGHp,https://api.spotify.com/v1/tracks/6Jqk2PWC70GEBNmXwmTGHp,https://api.spotify.com/v1/audio-analysis/6Jqk2PWC70GEBNmXwmTGHp,253777,4
0.404,0.534,2,-7.968,1,0.0892,0.242,0,0.106,0.0789,164.182,audio_features,4C0P5aJsVTkqXgVeAl83Iy,spotify:track:4C0P5aJsVTkqXgVeAl83Iy,https://api.spotify.com/v1/tracks/4C0P5aJsVTkqXgVeAl83Iy,https://api.spotify.com/v1/audio-analysis/4C0P5aJsVTkqXgVeAl83Iy,284227,4
0.45,0.794,4,-5.015,1,0.0538,0.388,0,0.303,0.362,143.861,audio_features,0awZwmlC6pxH65KTZpadmX,spotify:track:0awZwmlC6pxH65KTZpadmX,https://api.spotify.com/v1/tracks/0awZwmlC6pxH65KTZpadmX,https://api.spotify.com/v1/audio-analysis/0awZwmlC6pxH65KTZpadmX,251906,4
0.823,0.312,5,-10.608,1,0.0794,0.264,0,0.71,0.456,95.107,audio_features,4y4CvUnwX3N57EAAhUhDE7,spotify:track:4y4CvUnwX3N57EAAhUhDE7,https://api.spotify.com/v1/tracks/4y4CvUnwX3N57EAAhUhDE7,https://api.spotify.com/v1/audio-analysis/4y4CvUnwX3N57EAAhUhDE7,246696,4
0.907,0.452,8,-6.673,1,0.187,0.568,0,0.244,0.691,92.063,audio_features,7nDdxPUC5LbxmspeqkOzt8,spotify:track:7nDdxPUC5LbxmspeqkOzt8,https://api.spotify.com/v1/tracks/7nDdxPUC5LbxmspeqkOzt8,https://api.spotify.com/v1/audio-analysis/7nDdxPUC5LbxmspeqkOzt8,197216,4
0.659,0.348,5,-8.227,1,0.151,0.519,0,0.339,0.582,84.376,audio_features,3fxldvXG3wRdUO6XmdO9pE,spotify:track:3fxldvXG3wRdUO6XmdO9pE,https://api.spotify.com/v1/tracks/3fxldvXG3wRdUO6XmdO9pE,https://api.spotify.com/v1/audio-analysis/3fxldvXG3wRdUO6XmdO9pE,218929,4
0.831,0.452,5,-5.111,0,0.047,0.0803,0,0.359,0.534,93.04,audio_features,4CxmynXhw78QefruycvxG8,spotify:track:4CxmynXhw78QefruycvxG8,https://api.spotify.com/v1/tracks/4CxmynXhw78QefruycvxG8,https://api.spotify.com/v1/audio-analysis/4CxmynXhw78QefruycvxG8,180053,4
